DATE,FOOD_ITEM,DISC_ID,DISC_AMT,CHECK_NUM,OUTLET,TIME_IN,TIME_OUT,GUEST
20171101,BUFF.BREAKFAST(A),15,5.47,112844,1000,63304,72753,1
20171101,CAPPUCINO,15,2.08,112846,1000,72155,73017,1
20171101,CAPPUCINO,15,2.07,112847,1000,72439,72829,1
20171101,CAPPUCINO,15,2.07,112848,1000,72448,73408,1
20171101,CAPPUCINO,15,2.07,112849,1000,74711,75441,1
20171101,CAFE LATTE,15,2.07,112850,1000,75149,75519,1
20171101,BUFF.BREAKFAST(A),15,5.47,112859,1000,81421,82609,2
20171101,BUFF.BREAKFAST(A),15,5.47,112859,1000,81421,82609,2
20171101,BUFF.BREAKFAST(A),15,5.47,112860,1000,82412,82732,1
20171101,BUFF.BREAKFAST(A),15,21.89,112861,1000,84235,85139,4
20171101,FISH & CHIPS,35,18.11,112868,1000,122553,135423,2
20171101,SODA WATER,35,2.64,112868,1000,122553,135423,2
20171101,MANGO JUICE,35,3.02,112868,1000,122553,135423,2
20171101,NESCAFE TARIK,35,7.55,112868,1000,122553,135423,2
20171101,PUMPKIN SOUP,90,3.54,112869,1000,123418,134941,11
20171101,FISH & CHIPS,90,6.79,112869,1000,123418,134941,11
20171101,MUSHROOM SALAD,90,3.96,112869,1000,123418,134941,11
20171101,FISH & CHIPS,90,6.79,112869,1000,123418,134941,11
20171101,PUMPKIN SOUP,90,3.54,112869,1000,123418,134941,11
20171101,BEEF SIRLOIN,90,10.19,112869,1000,123418,134941,11
20171101,NAPOLITANO,90,4.53,112869,1000,123418,134941,11
20171101,MUSHROOM SALAD,90,3.96,112869,1000,123418,134941,11
20171101,TENDERLOIN,90,11.32,112869,1000,123418,134941,11
20171101,FETT.CARBONARA,90,5.38,112869,1000,123418,134941,11
20171101,FISH & CHIPS,90,13.59,112869,1000,123418,134941,11
20171101,BUTTER FISH,90,13.87,112869,1000,123418,134941,11
20171101,EASTIN CLUB,90,5.24,112869,1000,123418,134941,11
20171101,PUMPKIN SOUP,90,17.69,112869,1000,123418,134941,11
20171101,MUSHROOM SOUP,90,7.36,112869,1000,123418,134941,11
20171101,MUSHROOM SOUP,90,3.68,112869,1000,123418,134941,11
20171101,SALMON MEDALLIONS,90,8.07,112869,1000,123418,134941,11
20171101,PUMPKIN SOUP,90,3.54,112869,1000,123418,134941,11
20171101,PUMPKIN SOUP,41,3.54,112870,1000,124249,133451,5
20171101,BEEF SIRLOIN,41,10.19,112870,1000,124249,133451,5
20171101,LAKSA JOHOR,41,4.81,112870,1000,124249,133451,5
20171101,APPLE PIE,41,2.83,112870,1000,124249,133451,5
20171101,BROWNIES,41,2.97,112870,1000,124249,133451,5
20171101,N NUMB TONGUE,41,5.66,112870,1000,124249,133451,5
20171101,CHIC ROULADE,41,6.93,112870,1000,124249,133451,5
